Name,Epoch,Loss,Acc,F1,Precision,Recall,Predicted
BERT_BILSTM_Train,40,-1694.48,82.81,57.72,52.86,66.55,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,40,-313.00,60.49,41.91,39.23,49.12,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,41,-1694.48,82.81,57.62,52.74,66.56,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,41,-312.11,60.49,41.91,39.23,49.12,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,42,-1694.48,82.81,57.78,52.92,66.57,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,42,-311.20,60.49,41.91,39.17,49.12,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,43,-1694.49,82.81,57.67,52.83,66.57,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,43,-310.32,60.49,41.91,39.17,49.12,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,44,-1694.49,82.81,57.68,52.80,66.57,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,44,-309.44,60.49,41.91,39.17,49.12,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,45,-1694.51,82.81,57.57,52.70,66.58,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,45,-308.76,60.27,41.73,38.99,48.90,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,46,-1694.48,82.81,57.65,52.81,66.57,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,46,-307.81,60.27,41.73,38.99,48.90,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,47,-1694.51,82.81,57.70,52.78,66.56,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,47,-306.86,60.27,41.73,38.99,48.90,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,48,-1694.50,82.81,57.66,52.82,66.56,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,48,-306.20,60.27,41.73,38.99,48.90,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,49,-1694.52,82.81,57.69,52.85,66.57,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,49,-305.29,60.27,41.73,38.99,48.90,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
